corazón,heart,https://drive.google.com/uc?export=download&id=1RFvSjUs1Gzcb3lhZQ-ub7ZPcaqLVZfF5,https://upload.wikimedia.org/wikipedia/commons/5/5f/Es-am-lat-coraz%C3%B3n.ogg,koh-rah-son
danza,dance,https://drive.google.com/uc?export=download&id=1kT31WjZGHpqnwW_Ubix5AP_66GI_7StF,https://audio12.forvo.com/audios/mp3/2/7/27_9254156_41_326387_174991.mp3,dan-za
motor,engine,https://drive.google.com/uc?export=download&id=1JBc5mMPiRGvZP4mYlOBWVN-b9LpyUMln,https://upload.wikimedia.org/wikipedia/commons/4/4a/LL-Q1321_%28spa%29-AdrianAbdulBaha-motor.wav,moh-tohr
vela,sail,https://drive.google.com/uc?export=download&id=1jA2hownqgQnNc8WBPIoF8Rdkvz7Ts-j0,https://audio12.forvo.com/audios/mp3/0/k/0k_8994339_41_8739_309439.mp3,be-la
bosque,forest,https://drive.google.com/uc?export=download&id=1DGu0RKxKIqoGEZc1NReYVpQ6AvsJkOOn,https://upload.wikimedia.org/wikipedia/commons/f/f7/LL-Q1321_%28spa%29-Rodelar-bosque.wav,bohs-kay
ventana,window,https://drive.google.com/uc?export=download&id=1xNQ8JBB2tNHKOMbf24CTts1SQGjKunEk,https://audio12.forvo.com/audios/mp3/n/0/n0_8972112_41_6684_1.mp3,ben-tah-nah
tienda,store,https://drive.google.com/uc?export=download&id=1brLGPAwlfAaNpLNsalgoAUuWfoq3aMF_,https://audio12.forvo.com/audios/mp3/a/0/a0_9186573_41_17972.mp3,tea-in-dah
tren,train,https://drive.google.com/uc?export=download&id=1p6sEmiQt7-nbmLA_oca4vTAlQR2fNZjc,https://audio12.forvo.com/audios/mp3/9/s/9s_9584342_41_378926.mp3,tren
sueño,sleep,https://drive.google.com/uc?export=download&id=1iSSupjYzQjdn0O3QtqnGg4hZdA4VukOd,audio_hash/spanish_mexican/100/a154ea63bbeb879ac39446538c7db699.mp3,sweh-nyoh
pierna,leg,https://drive.google.com/uc?export=download&id=194isLBDUagn_Auw4aoCwSaHeC47MUkgN,https://upload.wikimedia.org/wikipedia/commons/e/ef/LL-Q1321_%28spa%29-Rodelar-pierna.wav,pee-air-nah
ejercicio,exercise,https://drive.google.com/uc?export=download&id=1s2qisFBHfIYSWjWYf6vaWlTnKrkKFC9H,https://en.wiktionary.org/wiki/File:LL-Q1321_(spa)-AdrianAbdulBaha-ejercicio.wav,e-her-ci-zio
